vp,block,trial,type,row,rel,eva,primcol,tarcol,prime,target,response,rt,NA
59,1,21,test,17,eval,pos,a_pos_2,b_pos_1,SANFTMÜTIG,INTERESSANT,positiv,0.6339781812960293,NA
59,1,22,test,15,syn,pos,b_pos_1,b_pos_2,ABWECHSLUNGSREICH,VIELSEITIG,positiv,0.9388019756129478,NA
59,1,23,test,2,eval,pos,a_pos_2,b_pos_1,FIT,TAKTVOLL,positiv,0.7224551454175565,NA
59,1,24,test,19,un,pos,b_neg_1,a_pos_1,DUNKEL,ZUSAMMEN,positiv,0.5679989502594368,NA
59,1,25,test,7,syn,neg,a_neg_1,a_neg_2,UNBETEILIGT,TEILNAHMSLOS,positiv,0.7881216867535,NA
59,1,26,test,13,syn,pos,b_pos_1,b_pos_2,NIVEAUVOLL,KULTIVIERT,negativ,0.6351536012372886,NA
59,1,27,test,25,syn,neg,a_neg_1,a_neg_2,PRÜDE,VERKLEMMT,negativ,0.7275128053916162,NA
59,1,28,test,1,un,pos,b_neg_1,a_pos_1,GEFANGEN,GESCHÄTZT,positiv,0.601969353817288,NA
59,1,29,test,14,syn,pos,b_pos_1,b_pos_2,WEISE,BEDACHT,positiv,0.7989318229191686,NA
59,1,30,test,10,un,pos,a_neg_2,b_pos_2,LABIL,SPENDABEL,positiv,0.7168551772580946,NA
59,1,31,test,0,ant,neg,b_pos_2,b_neg_2,EINTRÄCHTIG,ZICKIG,negativ,1.2534758385218148,NA
59,1,32,test,9,ant,pos,a_neg_1,a_pos_1,ÄNGSTLICH,MUTIG,positiv,0.5993730016621008,NA
59,1,33,test,10,eval,neg,a_neg_1,b_neg_1,WECHSELHAFT,GEIZIG,negativ,0.6183248898771373,NA
59,1,34,test,3,eval,pos,a_pos_2,b_pos_2,BEGEISTERT,GENÜGSAM,positiv,0.6376658926446873,NA
59,1,35,test,11,un,pos,b_neg_1,a_pos_2,HÄSSLICH,AUSGEGLICHEN,positiv,0.589622864922351,NA
59,1,36,test,20,ant,pos,b_neg_2,b_pos_2,DRECKIG,REIN,positiv,0.46724971979438623,NA
59,1,37,test,17,syn,neg,a_neg_1,a_neg_2,AGGRESSIV,ANGRIFFSLUSTIG,negativ,0.7491526179465049,NA
59,1,38,test,18,ant,neg,b_pos_2,b_neg_2,SCHLAU,DOOF,negativ,0.8804527662296335,NA
59,1,39,test,22,eval,neg,a_neg_1,b_neg_2,GROB,SCHLUDRIG,negativ,0.47048300882697425,NA
59,1,40,test,8,ant,neg,b_pos_1,b_neg_1,VOLLSTÄNDIG,KAPUTT,positiv,0.8468285285075274,NA
59,1,41,test,6,eval,neg,a_neg_1,b_neg_2,PESSIMISTISCH,AHNUNGSLOS,positiv,0.7830799418083505,NA
59,1,42,test,15,syn,neg,b_neg_2,b_neg_1,LANGWEILIG,ÖDE,negativ,0.674307628485136,NA
59,1,43,test,25,ant,pos,a_neg_1,a_pos_2,PRÜDE,SINNLICH,positiv,0.7561232746392426,NA
59,1,44,test,1,syn,neg,a_neg_2,a_neg_1,UNPOPULÄR,UNBELIEBT,negativ,0.8846790226002873,NA
59,1,45,test,26,un,neg,b_pos_2,a_neg_2,SPAßIG,MISSGÜNSTIG,positiv,0.675297759625785,NA
59,1,46,test,2,eval,neg,a_neg_2,b_neg_2,FETT,DISTANZLOS,negativ,0.6700173858520406,NA
59,1,47,test,4,ant,pos,b_neg_1,b_pos_2,KORRUPT,EHRENVOLL,positiv,0.6633879354373746,NA
59,1,48,test,0,eval,pos,b_pos_1,a_pos_1,HARMONISCH,GUT,positiv,0.7862464868848053,NA
59,1,49,test,19,un,neg,a_pos_1,b_neg_1,ZUSAMMEN,DUNKEL,negativ,1.256240432945856,NA
59,1,50,test,21,un,pos,a_neg_2,b_pos_2,DISTANZIERT,GESCHEIT,positiv,0.7307753779518423,NA
59,1,51,test,27,eval,neg,b_neg_1,a_neg_2,WANKELMÜTIG,APATHISCH,negativ,0.8137431172586769,NA
59,1,52,test,14,un,neg,b_pos_1,a_neg_2,WEISE,NERVIG,positiv,0.7180616807969442,NA
59,1,53,test,12,eval,pos,b_pos_1,a_pos_1,LECKER,GESELLIG,negativ,0.7433953555975674,NA
59,1,54,test,7,eval,pos,a_pos_2,b_pos_1,TATKRÄFTIG,TREU,positiv,0.367447739183001,NA
59,1,55,test,24,syn,pos,b_pos_2,b_pos_1,EDEL,WERTVOLL,negativ,0.6531125584702192,NA
59,1,56,test,13,un,neg,b_pos_2,a_neg_1,KULTIVIERT,UNFREUNDLICH,negativ,0.6703650443395889,NA
59,1,57,test,16,syn,pos,a_pos_1,a_pos_2,ZUVORKOMMEND,GALANT,positiv,0.6047288640576919,NA
59,1,58,test,23,ant,pos,b_neg_2,b_pos_2,UNFÄHIG,TALENTIERT,positiv,0.9768942131957339,NA
59,1,59,test,9,ant,neg,a_pos_2,a_neg_1,TAPFER,ÄNGSTLICH,positiv,0.7145781038352748,NA
59,1,60,test,5,eval,pos,a_pos_1,b_pos_2,FROH,PRÄZISE,negativ,1.1343072986572478,NA
59,2,1,warm,6,syn,neg,b_neg_1,b_neg_2,EGOISTISCH,SELBSTSÜCHTIG,negativ,1.0475977157042937,NA
59,2,2,warm,4,un,pos,b_neg_1,a_pos_2,GEFÄHRLICH,BODENSTÄNDIG,negativ,0.5733113803996727,NA
59,2,3,warm,7,eval,neg,b_neg_2,a_neg_1,STÜMPERHAFT,ERBARMUNGSLOS,positiv,0.9245218148502747,NA
59,2,4,warm,5,ant,pos,b_neg_1,b_pos_2,PLUMP,BRILLIANT,positiv,0.5980807023497565,NA
59,2,5,test,18,eval,neg,a_neg_2,b_neg_1,UNBARMHERZIG,DUMM,negativ,0.6615983819467522,NA
59,2,6,test,16,syn,neg,b_neg_1,b_neg_2,FANTASIELOS,EINFALLSLOS,negativ,0.9526185067980785,NA
59,2,7,test,15,un,pos,b_neg_2,a_pos_1,LANGWEILIG,EINFÜHLSAM,positiv,0.9871584192667912,NA
59,2,8,test,0,syn,pos,a_pos_1,a_pos_2,GUT,POSITIV,positiv,0.2873465265488438,NA
59,2,9,test,14,un,pos,b_neg_1,a_pos_1,UNVERNÜNFTIG,UNKOMPLIZIERT,positiv,0.7878200988893531,NA
59,2,10,test,1,eval,neg,a_neg_2,b_neg_2,UNPOPULÄR,EINGESPERRT,negativ,0.6465072787417768,NA
59,2,11,test,27,syn,pos,b_pos_1,b_pos_2,GEFESTIGT,STETIG,negativ,0.6616033420332332,NA
59,2,12,test,24,un,pos,b_neg_2,a_pos_2,SCHÄBIG,ZART,positiv,0.6939996447076774,NA
59,2,13,test,19,ant,neg,a_pos_2,a_neg_1,GEMEINSAM,GETRENNT,positiv,0.745969892260717,NA
59,2,14,test,4,eval,neg,b_neg_2,a_neg_1,KÄUFLICH,FREUDLOS,negativ,1.061137452553458,NA
59,2,15,test,12,ant,pos,b_neg_2,b_pos_1,GESCHMACKLOS,LECKER,negativ,0.8911769805787805,NA
59,2,16,test,20,un,pos,b_neg_2,a_pos_1,DRECKIG,AUFGENOMMEN,positiv,0.7816634196220449,NA
59,2,17,test,22,un,pos,b_neg_2,a_pos_1,SCHLUDRIG,ZÄRTLICH,positiv,0.5337314262150765,NA
59,2,18,test,3,eval,neg,a_neg_1,b_neg_2,KRITISCH,VERSCHWENDERISCH,negativ,0.623111917984725,NA
59,2,19,test,25,un,pos,a_neg_2,b_pos_2,VERKLEMMT,FAIR,positiv,0.8865402826274833,NA
59,2,20,test,13,syn,neg,b_neg_2,b_neg_1,ORDINÄR,PRIMITIV,negativ,0.7852006767690494,NA
59,2,21,test,17,ant,pos,a_neg_1,a_pos_1,AGGRESSIV,FRIEDLICH,positiv,1.0466598239453635,NA
59,2,22,test,23,un,neg,b_pos_2,a_neg_2,TALENTIERT,ABGESTUMPFT,negativ,0.9420145345660395,NA
59,2,23,test,10,un,neg,b_pos_2,a_neg_1,SPENDABEL,WECHSELHAFT,negativ,1.2343591126969082,NA
59,2,24,test,2,ant,pos,a_neg_1,a_pos_1,DICK,SCHLANK,positiv,0.848505285127759,NA
59,2,25,test,21,syn,neg,b_neg_1,b_neg_2,BLÖD,DÄMLICH,negativ,0.7066928767345556,NA
59,2,26,test,7,un,pos,b_neg_2,a_pos_2,TÜCKISCH,TATKRÄFTIG,positiv,0.8472605435121922,NA
59,2,27,test,11,syn,pos,b_pos_1,b_pos_2,SCHÖN,HÜBSCH,positiv,0.7409880630163783,NA
59,2,28,test,5,ant,pos,b_neg_2,b_pos_1,SCHLAMPIG,GENAU,positiv,0.490327532841913,NA
59,2,29,test,6,eval,pos,b_pos_2,a_pos_2,BELESEN,ZUVERSICHTLICH,positiv,1.1459178235531038,NA
59,2,30,test,8,syn,neg,a_neg_2,a_neg_1,NERVÖS,AUFGEWÜHLT,positiv,0.8998361269209417,NA
59,2,31,test,9,syn,pos,b_pos_1,b_pos_2,ELEGANT,ANMUTIG,positiv,0.7297078824261405,NA
59,2,32,test,26,eval,pos,b_pos_1,a_pos_1,KOMISCH,WOHLWOLLEND,positiv,0.5110325193145294,NA
59,2,33,test,7,ant,neg,a_pos_1,a_neg_1,MOTIVIERT,UNBETEILIGT,negativ,0.7591514221633955,NA
59,2,34,test,1,ant,pos,b_neg_1,b_pos_1,GEFANGEN,FREI,positiv,0.790179059759651,NA
59,2,35,test,12,un,neg,b_pos_2,a_neg_2,KÖSTLICH,SCHEU,negativ,0.9578685371623821,NA
59,2,36,test,20,ant,neg,b_pos_1,b_neg_2,SAUBER,DRECKIG,negativ,0.688289613332411,NA
59,2,37,test,24,eval,neg,a_neg_2,b_neg_1,STRENG,BILLIG,negativ,0.9876656514603557,NA
59,2,38,test,25,eval,neg,a_neg_1,b_neg_2,PRÜDE,PARTEIISCH,negativ,1.2441713219170967,NA
59,2,39,test,5,un,neg,a_pos_2,b_neg_2,ZUFRIEDEN,SCHLAMPIG,negativ,0.7325120879884279,NA
59,2,40,test,3,ant,pos,a_neg_1,a_pos_2,KRITISCH,BEGEISTERT,positiv,1.2037620762244157,NA
59,2,41,test,4,syn,pos,b_pos_2,b_pos_1,EHRENVOLL,UNBESTECHLICH,positiv,1.1770693217891832,NA
59,2,42,test,23,eval,pos,a_pos_1,b_pos_1,FEINFÜHLIG,BEGNADET,positiv,1.0789241802770846,NA
59,2,43,test,18,eval,pos,a_pos_1,b_pos_2,WARMHERZIG,SCHLAU,positiv,0.6815660634073385,NA
59,2,44,test,14,eval,neg,b_neg_1,a_neg_1,UNVERNÜNFTIG,LÄSTIG,negativ,0.9413595330953409,NA
59,2,45,test,15,ant,neg,a_pos_1,a_neg_1,EINFÜHLSAM,GEDANKENLOS,negativ,0.7679811819872016,NA
59,2,46,test,8,ant,pos,b_neg_2,b_pos_1,ZERSTÖRT,VOLLSTÄNDIG,positiv,0.7763212601174814,NA
59,2,47,test,21,syn,pos,b_pos_2,b_pos_1,GESCHEIT,INTELLIGENT,positiv,0.4378172609095021,NA
59,2,48,test,10,eval,pos,a_pos_1,b_pos_1,BESTÄNDIG,FREIGIEBIG,negativ,0.4780216176002268,NA
59,2,49,test,0,un,neg,b_pos_1,a_neg_1,HARMONISCH,SCHLECHT,negativ,0.45826441552319486,NA
59,2,50,test,9,syn,neg,b_neg_2,b_neg_1,UNFEIN,STILLOS,negativ,0.9029711536119743,NA
59,2,51,test,17,un,neg,b_pos_1,a_neg_1,INTERESSANT,AGGRESSIV,negativ,0.6535510150048575,NA
59,2,52,test,2,un,neg,b_pos_1,a_neg_2,TAKTVOLL,FETT,negativ,0.9524165826580542,NA
59,2,53,test,26,syn,neg,b_neg_2,b_neg_1,UNWITZIG,UNLUSTIG,negativ,0.9613569248487777,NA
59,2,54,test,11,syn,neg,a_neg_2,a_neg_1,GEREIZT,LAUNISCH,positiv,0.8350581746223368,NA
59,2,55,test,27,ant,neg,a_pos_1,a_neg_1,LEBHAFT,TRÄGE,negativ,0.7757450567152047,NA
59,2,56,test,6,ant,neg,b_pos_1,b_neg_1,GEBILDET,UNWISSEND,negativ,0.41878798499865144,NA
59,2,57,test,22,ant,neg,b_pos_2,b_neg_1,SORGFÄLTIG,NACHLÄSSIG,negativ,0.805036017037589,NA
59,2,58,test,16,eval,pos,b_pos_2,a_pos_1,ORIGINELL,ZUVORKOMMEND,positiv,1.12953440779931,NA
59,2,59,test,13,eval,pos,a_pos_2,b_pos_1,NETT,NIVEAUVOLL,positiv,0.3539153999190272,NA
59,2,60,test,19,syn,pos,b_pos_1,b_pos_2,HELL,STRAHLEND,positiv,0.9312929012154606,NA
59,3,1,warm,1,un,neg,a_pos_1,b_neg_1,ENTZÜCKEND,ZWANGHAFT,positiv,0.6457422055846171,NA
59,3,2,warm,2,ant,neg,b_pos_1,b_neg_1,INNOVATIV,IDEENLOS,positiv,0.913728025017013,NA
59,3,3,warm,6,syn,pos,b_pos_1,b_pos_2,ALTRUISTISCH,GEMEINSCHAFTLICH,negativ,0.476873470649173,NA
59,3,4,warm,0,eval,pos,a_pos_1,b_pos_1,PERFEKT,OFFEN,positiv,0.34020634189223475,NA
59,3,5,test,22,un,neg,b_pos_1,a_neg_2,GEWISSENHAFT,RUPPIG,negativ,0.5593522422638846,NA
59,3,6,test,18,syn,neg,a_neg_1,a_neg_2,KALT,UNBARMHERZIG,negativ,0.7161439213365253,NA
59,3,7,test,1,eval,pos,a_pos_1,b_pos_2,GESCHÄTZT,UNGEZWUNGEN,positiv,0.7137099007267271,NA
59,3,8,test,24,un,neg,b_pos_2,a_neg_1,EDEL,HART,positiv,0.625825216736635,NA
59,3,9,test,3,syn,neg,b_neg_2,b_neg_1,VERSCHWENDERISCH,GIERIG,negativ,0.8313188523299943,NA
59,3,10,test,5,eval,neg,a_neg_2,b_neg_1,TRAURIG,UNORDENTLICH,positiv,0.5270831671979412,NA
59,3,11,test,26,syn,pos,b_pos_2,b_pos_1,SPAßIG,KOMISCH,positiv,0.5956234173501502,NA
59,3,12,test,4,un,pos,b_neg_2,a_pos_1,KÄUFLICH,UNBESCHWERT,positiv,0.7167737659361008,NA
59,3,13,test,8,un,neg,b_pos_1,a_neg_2,VOLLSTÄNDIG,NERVÖS,negativ,0.6507795285792315,NA
59,3,14,test,2,un,pos,a_neg_2,b_pos_2,FETT,DISKRET,positiv,1.1024667221821924,NA
59,3,15,test,12,un,pos,b_neg_2,a_pos_2,GESCHMACKLOS,KONTAKTFREUDIG,positiv,0.7086353680897922,NA
59,3,16,test,10,syn,neg,a_neg_1,a_neg_2,WECHSELHAFT,LABIL,negativ,0.49125312573278596,NA
59,3,17,test,21,eval,pos,b_pos_2,a_pos_1,GESCHEIT,VERTRAUT,positiv,0.49274895385420814,NA
59,3,18,test,15,ant,pos,b_neg_2,b_pos_1,LANGWEILIG,ABWECHSLUNGSREICH,positiv,0.5508700371764297,NA
59,3,19,test,25,syn,pos,a_pos_2,a_pos_1,SINNLICH,LEIDENSCHAFTLICH,positiv,0.5148217862558996,NA
59,3,20,test,7,eval,neg,a_neg_2,b_neg_1,TEILNAHMSLOS,BETRÜGERISCH,negativ,0.6823752823730452,NA
59,3,21,test,11,eval,pos,a_pos_2,b_pos_1,AUSGEGLICHEN,SCHÖN,positiv,0.6946903290763984,NA
59,3,22,test,20,syn,neg,a_neg_1,a_neg_2,VERSTOßEN,AUSGEGRENZT,negativ,1.0707841084001963,NA
59,3,23,test,23,ant,neg,a_pos_2,a_neg_1,SENSIBEL,GEFÜHLLOS,positiv,1.416838016195522,NA
59,3,24,test,13,ant,pos,a_neg_1,a_pos_1,UNFREUNDLICH,LIEB,negativ,0.4521918810724047,NA
59,3,25,test,6,syn,pos,b_pos_2,b_pos_1,BELESEN,GEBILDET,negativ,0.322557760798471,NA
59,3,26,test,14,ant,pos,b_neg_1,b_pos_1,UNVERNÜNFTIG,WEISE,positiv,0.7001829147097512,NA
59,3,27,test,9,eval,pos,a_pos_1,b_pos_1,MUTIG,ELEGANT,positiv,0.5326063314347581,NA
59,3,28,test,0,un,pos,a_neg_1,b_pos_1,SCHLECHT,HARMONISCH,positiv,0.925270556954739,NA
59,3,29,test,17,ant,neg,b_pos_1,b_neg_2,INTERESSANT,MONOTON,negativ,1.1489870894549918,NA
59,3,30,test,19,eval,pos,b_pos_2,a_pos_2,STRAHLEND,GEMEINSAM,positiv,0.5154398877828903,NA
59,3,31,test,27,ant,pos,a_neg_2,a_pos_2,APATHISCH,QUIRLIG,positiv,0.8289672872736099,NA
59,3,32,test,16,eval,neg,b_neg_1,a_neg_2,FANTASIELOS,TAKTLOS,negativ,0.6677493938220329,NA
59,3,33,test,3,syn,pos,a_pos_2,a_pos_1,BEGEISTERT,ENTHUSIASTISCH,positiv,0.3536565030250999,NA
59,3,34,test,0,eval,neg,b_neg_2,a_neg_2,ZICKIG,NEGATIV,positiv,0.766267010599076,NA
59,3,35,test,7,ant,pos,b_neg_1,b_pos_2,BETRÜGERISCH,LOYAL,positiv,0.5325050881889504,NA
59,3,36,test,5,un,pos,b_neg_2,a_pos_2,SCHLAMPIG,ZUFRIEDEN,negativ,0.32774384764318876,NA
59,3,37,test,2,ant,neg,b_pos_2,b_neg_1,DISKRET,AUFDRINGLICH,negativ,1.1098577649852688,NA
59,3,38,test,15,un,neg,a_pos_2,b_neg_2,EMPATHISCH,LANGWEILIG,negativ,0.5692173943589408,NA
59,3,39,test,4,ant,neg,b_pos_2,b_neg_2,EHRENVOLL,KÄUFLICH,negativ,1.8203682502740204,NA
59,3,40,test,16,ant,pos,b_neg_1,b_pos_2,FANTASIELOS,ORIGINELL,positiv,0.42695905564361625,NA
59,3,41,test,14,ant,neg,b_pos_1,b_neg_1,WEISE,UNVERNÜNFTIG,positiv,0.5469895394081754,NA
59,3,42,test,21,eval,neg,b_neg_2,a_neg_2,DÄMLICH,DISTANZIERT,positiv,0.7269715686227721,NA
59,3,43,test,9,un,neg,b_pos_2,a_neg_2,ANMUTIG,FEIGE,negativ,0.5519802616242295,NA
59,3,44,test,22,ant,pos,b_neg_1,b_pos_1,NACHLÄSSIG,GEWISSENHAFT,positiv,1.0917356106407916,NA
59,3,45,test,20,syn,pos,b_pos_2,b_pos_1,REIN,SAUBER,positiv,0.5296066061886339,NA
59,3,46,test,6,syn,neg,a_neg_1,a_neg_2,PESSIMISTISCH,HOFFNUNGSLOS,negativ,0.612204182082077,NA
59,3,47,test,26,eval,neg,a_neg_2,b_neg_2,MISSGÜNSTIG,UNWITZIG,negativ,0.7745494368219208,NA
59,3,48,test,17,un,pos,b_neg_2,a_pos_2,MONOTON,SANFTMÜTIG,positiv,0.9816075929132099,NA
59,3,49,test,13,ant,neg,b_pos_2,b_neg_2,KULTIVIERT,ORDINÄR,positiv,1.0177274524526374,NA
59,3,50,test,27,syn,neg,b_neg_2,b_neg_1,SPRUNGHAFT,WANKELMÜTIG,positiv,0.5981931007119803,NA
59,3,51,test,18,syn,pos,a_pos_1,a_pos_2,WARMHERZIG,GÜTIG,positiv,0.6735651599784522,NA
59,3,52,test,25,un,neg,a_pos_1,b_neg_1,LEIDENSCHAFTLICH,UNGERECHT,negativ,0.5966228133834937,NA
59,3,53,test,19,syn,neg,b_neg_1,b_neg_2,DUNKEL,FINSTER,negativ,0.6000046580694525,NA
59,3,54,test,24,eval,pos,b_pos_2,a_pos_1,EDEL,WEICH,positiv,1.16349583280261,NA
59,3,55,test,10,syn,pos,a_pos_2,a_pos_1,STABIL,BESTÄNDIG,positiv,0.6431362177902724,NA
59,3,56,test,1,un,neg,b_pos_1,a_neg_2,FREI,UNPOPULÄR,negativ,0.559522145617391,NA
59,3,57,test,12,ant,neg,b_pos_1,b_neg_2,LECKER,GESCHMACKLOS,negativ,0.6184589032199533,NA
59,3,58,test,8,eval,pos,b_pos_2,a_pos_1,GANZ,RUHIG,positiv,0.74186619803674,NA
59,3,59,test,23,un,pos,b_neg_2,a_pos_1,UNFÄHIG,FEINFÜHLIG,positiv,0.6853618242481707,NA
59,3,60,test,11,eval,neg,a_neg_2,b_neg_1,GEREIZT,HÄSSLICH,negativ,0.5748586758076883,NA
59,4,1,warm,1,syn,pos,a_pos_2,a_pos_1,BEZAUBERND,ENTZÜCKEND,positiv,0.5434540588128661,NA
59,4,2,warm,3,un,neg,b_pos_2,a_neg_1,RESPEKTABEL,SCHLAPP,negativ,0.494981952935544,NA
59,4,3,warm,2,eval,pos,b_pos_1,a_pos_2,INNOVATIV,HEITER,positiv,0.4851730666401043,NA
59,4,4,warm,0,ant,neg,b_pos_1,b_neg_2,OFFEN,BIEDER,negativ,0.5429216149110659,NA
59,4,5,test,13,un,pos,b_neg_2,a_pos_2,ORDINÄR,NETT,positiv,0.7800303015525162,NA
59,4,6,test,15,eval,neg,b_neg_1,a_neg_2,ÖDE,UNSENSIBEL,negativ,0.4658404250449143,NA
59,4,7,test,5,syn,pos,a_pos_2,a_pos_1,ZUFRIEDEN,FROH,positiv,0.5252691783358416,NA
59,4,8,test,0,syn,neg,b_neg_2,b_neg_1,ZICKIG,STREITSUCHEND,negativ,0.6418904602144404,NA
59,4,9,test,7,un,neg,a_pos_2,b_neg_2,TATKRÄFTIG,TÜCKISCH,negativ,1.0346267734079049,NA
59,4,10,test,21,ant,pos,a_neg_2,a_pos_2,DISTANZIERT,NAH,negativ,1.0990654395651416,NA
59,4,11,test,8,eval,neg,a_neg_1,b_neg_2,AUFGEWÜHLT,ZERSTÖRT,negativ,0.7149612037279311,NA
59,4,12,test,20,eval,pos,b_pos_1,a_pos_2,SAUBER,INTEGRIERT,positiv,0.49254842626042195,NA
59,4,13,test,25,ant,neg,a_pos_2,a_neg_1,SINNLICH,PRÜDE,negativ,0.591758427513262,NA
59,4,14,test,1,syn,pos,a_pos_1,a_pos_2,GESCHÄTZT,ANGESEHEN,negativ,0.6052424569498823,NA
59,4,15,test,16,un,pos,a_neg_2,b_pos_1,TAKTLOS,KREATIV,positiv,0.7683780225221942,NA
59,4,16,test,18,un,pos,a_neg_2,b_pos_1,UNBARMHERZIG,KLUG,positiv,0.6658045644916353,NA
59,4,17,test,2,syn,pos,a_pos_1,a_pos_2,SCHLANK,FIT,positiv,0.8500830644087529,NA
59,4,18,test,6,ant,pos,b_neg_1,b_pos_2,UNWISSEND,BELESEN,negativ,0.8991942638867629,NA
59,4,19,test,9,un,pos,b_neg_2,a_pos_2,UNFEIN,TAPFER,positiv,0.6782618928411672,NA
59,4,20,test,3,un,neg,b_pos_1,a_neg_1,BESCHEIDEN,KRITISCH,negativ,0.6624989845235586,NA
59,4,21,test,26,un,pos,a_neg_2,b_pos_2,MISSGÜNSTIG,SPAßIG,positiv,0.45028140597787325,NA
59,4,22,test,17,syn,pos,b_pos_1,b_pos_2,INTERESSANT,SPANNEND,positiv,0.5739542136131531,NA
59,4,23,test,14,syn,neg,b_neg_1,b_neg_2,UNVERNÜNFTIG,TÖRICHT,negativ,0.8348663194249311,NA
59,4,24,test,10,ant,neg,b_pos_1,b_neg_2,FREIGIEBIG,KNAUSERIG,negativ,0.81323896962038,NA
59,4,25,test,4,eval,pos,b_pos_2,a_pos_2,EHRENVOLL,AUSGELASSEN,positiv,1.2308041847434228,NA
59,4,26,test,24,ant,pos,b_neg_1,b_pos_2,BILLIG,EDEL,positiv,2.0555459785843806,NA
59,4,27,test,11,ant,pos,a_neg_2,a_pos_1,GEREIZT,GELASSEN,negativ,0.8348361495213822,NA
59,4,28,test,19,eval,neg,b_neg_1,a_neg_2,DUNKEL,GESCHIEDEN,negativ,0.5667778316973173,NA
59,4,29,test,22,eval,pos,b_pos_1,a_pos_2,GEWISSENHAFT,SANFT,positiv,0.5914698782222799,NA
59,4,30,test,12,eval,neg,a_neg_1,b_neg_1,SCHÜCHTERN,FAD,positiv,1.2675865634955066,NA
59,4,31,test,23,syn,neg,b_neg_2,b_neg_1,UNFÄHIG,UNBEGABT,negativ,0.629466731853917,NA
59,4,32,test,27,eval,pos,b_pos_1,a_pos_1,GEFESTIGT,LEBHAFT,negativ,0.8173008169766304,NA
59,4,33,test,6,un,neg,b_pos_2,a_neg_1,BELESEN,PESSIMISTISCH,negativ,0.736955910623097,NA
59,4,34,test,10,ant,pos,a_neg_2,a_pos_2,LABIL,STABIL,negativ,0.5985398833321766,NA
59,4,35,test,4,syn,neg,b_neg_2,b_neg_1,KÄUFLICH,KORRUPT,negativ,0.6969276092921319,NA
59,4,36,test,20,un,neg,b_pos_1,a_neg_1,SAUBER,VERSTOßEN,negativ,0.7148180060370771,NA
59,4,37,test,0,ant,pos,b_neg_2,b_pos_2,ZICKIG,EINTRÄCHTIG,positiv,0.6642742513711732,NA
59,4,38,test,9,eval,neg,a_neg_1,b_neg_2,ÄNGSTLICH,UNFEIN,negativ,0.697557478081076,NA
59,4,39,test,13,eval,neg,b_neg_2,a_neg_2,ORDINÄR,GEMEIN,negativ,0.7027305906347953,NA
59,4,40,test,27,un,neg,a_pos_2,b_neg_2,QUIRLIG,SPRUNGHAFT,negativ,0.6672276317608923,NA
59,4,41,test,21,ant,neg,a_pos_1,a_neg_1,VERTRAUT,FREMD,negativ,1.2794561736307912,NA
59,4,42,test,3,un,pos,a_neg_2,b_pos_1,MÄKELIG,BESCHEIDEN,positiv,0.783142651250847,NA
59,4,43,test,5,ant,neg,a_pos_1,a_neg_1,FROH,UNGLÜCKLICH,negativ,2.173928883783077,NA
59,4,44,test,18,un,neg,b_pos_1,a_neg_1,KLUG,KALT,negativ,0.8017805187109255,NA
59,4,45,test,24,syn,neg,b_neg_1,b_neg_2,BILLIG,SCHÄBIG,positiv,1.5216121440316226,NA
59,4,46,test,19,ant,pos,b_neg_1,b_pos_1,DUNKEL,HELL,positiv,0.7902448703489876,NA
59,4,47,test,7,syn,pos,a_pos_2,a_pos_1,TATKRÄFTIG,MOTIVIERT,positiv,0.7912702512501376,NA
59,4,48,test,15,eval,pos,b_pos_1,a_pos_2,ABWECHSLUNGSREICH,EMPATHISCH,positiv,0.6841549287583747,NA
59,4,49,test,11,ant,neg,b_pos_2,b_neg_2,HÜBSCH,UNATTRAKTIV,positiv,1.4424205791339366,NA
59,4,50,test,12,syn,pos,b_pos_1,b_pos_2,LECKER,KÖSTLICH,negativ,0.5595635545170883,NA
59,4,51,test,25,eval,pos,a_pos_2,b_pos_1,SINNLICH,UNVOREINGENOMMEN,negativ,0.6035922777365762,NA
59,4,52,test,23,syn,pos,a_pos_1,a_pos_2,FEINFÜHLIG,SENSIBEL,negativ,1.5518577379685927,NA
59,4,53,test,1,ant,neg,b_pos_1,b_neg_1,FREI,GEFANGEN,negativ,0.45288441596530216,NA
59,4,54,test,2,syn,neg,a_neg_2,a_neg_1,FETT,DICK,negativ,0.5499018548283813,NA
59,4,55,test,22,syn,neg,a_neg_2,a_neg_1,RUPPIG,GROB,negativ,0.8238995072004778,NA
59,4,56,test,17,eval,neg,a_neg_1,b_neg_1,AGGRESSIV,EINTÖNIG,negativ,1.1707800759057987,NA
59,4,57,test,26,ant,neg,a_pos_1,a_neg_1,WOHLWOLLEND,NEIDISCH,negativ,0.5413790161845241,NA
59,4,58,test,8,un,pos,b_neg_1,a_pos_2,KAPUTT,ENTSPANNT,positiv,1.0497423021347387,NA
59,4,59,test,16,un,neg,b_pos_2,a_neg_1,ORIGINELL,UNHÖFLICH,negativ,0.7004431767952892,NA
59,4,60,test,14,eval,pos,b_pos_1,a_pos_2,WEISE,ANGENEHM,positiv,0.8604492687184284,NA
58,0,1,prac,2,un,pos,b_neg_1,a_pos_1,IDEENLOS,SONNIG,-1,2.911897382006976,NA
58,0,2,prac,1,syn,neg,b_neg_2,b_neg_1,PEDANTISCH,ZWANGHAFT,-1,2.8774904162511583,NA
58,0,3,prac,7,syn,pos,a_pos_2,a_pos_1,MENSCHLICH,HUMAN,-1,3.093080028365198,NA
